"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","1996","1996",231,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","1997","1997",245,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","1998","1998",262,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","1999","1999",269,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2000","2000",260,"B","Break"
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2001","2001",275,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2002","2002",288,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2003","2003",293,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2004","2004",354,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2005","2005",370,"B","Break"
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2006","2006",375,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2007","2007",386,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2008","2008",398,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2009","2009",408,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2010","2010",422,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2011","2011",436,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2012","2012",441,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2013","2013",472,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2014","2014",476,"B","Break"
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2015","2015",506,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2016","2016",550,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2012","2012",444,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2013","2013",475,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2014","2014",478,"B","Break"
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2015","2015",509,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2016","2016",553,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2005","2005",437,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2006","2006",435,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2007","2007",513,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2008","2008",539,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2009","2009",569,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2010","2010",613,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2011","2011",609,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2012","2012",578,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2013","2013",599,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2014","2014",610,"B","Break"
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2015","2015",677,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2016","2016",700,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1990","1990",4592,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1991","1991",5091,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1992","1992",5386,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1993","1993",6259,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1994","1994",6662,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1995","1995",8820,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1996","1996",8961,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1997","1997",9392,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1998","1998",9743,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","1999","1999",10108,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2000","2000",9962,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2001","2001",9711,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2002","2002",9843,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2003","2003",9675,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2004","2004",10202,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2005","2005",9957,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2006","2006",10437,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2007","2007",10954,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2008","2008",11615,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2009","2009",12101,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2010","2010",13225,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2011","2011",13451,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2012","2012",13677,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2013","2013",14494,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2014","2014",15391,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2015","2015",15915,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2014","2014",8596,,
"DNSTDENT","Practising dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2015","2015",8561,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1995","1995",6344,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1999","1999",6945,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2000","2000",7115,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2001","2001",7210,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2002","2002",7355,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2003","2003",7485,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2004","2004",7495,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2005","2005",7655,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2006","2006",7975,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2007","2007",7925,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2008","2008",8025,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2009","2009",8240,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2010","2010",8345,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2011","2011",8534,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2012","2012",8795,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2013","2013",8803,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1980","1980",5688,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1981","1981",5970,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1982","1982",6271,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1983","1983",6586,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1984","1984",6865,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1985","1985",7118,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1986","1986",7405,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1987","1987",7585,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1988","1988",7882,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1989","1989",7803,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1990","1990",7900,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1991","1991",7377,"B","Break"
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1992","1992",7210,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1993","1993",7258,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1994","1994",7328,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1995","1995",7258,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1996","1996",7319,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1997","1997",7030,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1998","1998",7162,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","1999","1999",7760,"B","Break"
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2000","2000",7980,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2001","2001",8205,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2002","2002",8365,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2003","2003",8590,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2004","2004",8785,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2005","2005",8975,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2006","2006",9160,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2007","2007",9425,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2008","2008",9650,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2009","2009",9915,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2010","2010",10135,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2011","2011",10447,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2012","2012",10732,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2013","2013",10866,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2014","2014",11067,,
"DNSTLPDN","Dentists licensed to practice","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2015","2015",11252,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","1980","1980",1145,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","1983","1983",1142,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","1984","1984",1148,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","1985","1985",1176,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","1986","1986",1204,,
"DNSTPADN","Professionally active dentists","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","1987","1987",1219,,
